col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
-41,0,-20.250,0.250,0,1,0.000,0.000,1,5,6,1400.000,600.000
-41,1,-20.250,0.750,0,1,0.000,0.000,1,5,6,2100.000,300.000
-41,2,-20.250,1.250,0,0,0.000,0.000,0,4,4,700.000,300.000
-41,3,-20.250,1.750,0,2,0.000,0.000,2,2,4,300.000,0.000
-41,4,-20.250,2.250,1,0,0.288,0.106,1,2,3,200.000,100.000
-41,5,-20.250,2.750,3,0,4.293,0.000,3,2,5,400.000,500.000
-41,6,-20.250,3.250,0,0,0.000,0.000,0,2,2,700.000,300.000
-41,7,-20.250,3.750,0,0,0.000,0.000,0,5,5,3500.000,300.000
-41,8,-20.250,4.250,3,3,0.228,0.018,2,3,5,2100.000,200.000
-41,9,-20.250,4.750,1,1,4.415,0.849,2,3,5,2000.000,0.000
-41,10,-20.250,5.250,1,0,4.250,0.203,1,3,4,2400.000,0.000
-40,-11,-19.750,-5.250,0,0,0.000,0.000,0,2,2,1500.000,100.000
-40,-10,-19.750,-4.750,0,0,0.000,0.000,0,3,3,1200.000,800.000
-40,-9,-19.750,-4.250,0,0,0.000,0.000,0,5,5,1600.000,200.000
-40,-8,-19.750,-3.750,1,0,8.596,0.009,1,4,5,2700.000,200.000
-40,-7,-19.750,-3.250,0,0,0.000,0.000,0,4,4,3000.000,1000.000
-40,-6,-19.750,-2.750,0,1,0.000,0.000,1,4,5,2300.000,1400.000
-40,-5,-19.750,-2.250,1,1,2.626,-0.628,2,2,4,700.000,300.000
-40,-4,-19.750,-1.750,0,0,0.000,0.000,0,3,3,400.000,600.000
-40,-3,-19.750,-1.250,0,0,0.000,0.000,0,4,4,800.000,300.000
-40,-2,-19.750,-0.750,0,0,0.000,0.000,0,4,4,2200.000,300.000
-40,-1,-19.750,-0.250,2,1,1.873,0.000,3,5,8,2000.000,600.000
-40,0,-19.750,0.250,2,2,3.543,-0.106,4,5,9,1200.000,600.000
-40,1,-19.750,0.750,2,2,3.843,0.119,4,5,9,2300.000,400.000
-40,2,-19.750,1.250,0,1,0.000,0.000,1,5,6,1100.000,400.000
-40,3,-19.750,1.750,0,0,0.000,0.000,0,2,2,400.000,100.000
-40,4,-19.750,2.250,2,0,2.969,0.000,2,3,5,1000.000,100.000
-40,5,-19.750,2.750,0,2,0.000,0.000,2,2,4,1200.000,0.000
-40,6,-19.750,3.250,0,2,0.000,0.000,2,5,7,4400.000,600.000
-40,7,-19.750,3.750,1,2,7.174,-0.575,2,5,7,2600.000,0.000
-40,8,-19.750,4.250,1,0,5.017,0.212,1,3,4,1700.000,400.000
-40,9,-19.750,4.750,0,0,0.000,0.000,0,3,3,2100.000,0.000
-40,10,-19.750,5.250,1,0,7.084,0.858,1,5,6,1600.000,200.000
-39,-11,-19.250,-5.250,0,1,0.000,0.000,1,1,2,1300.000,0.000
-39,-10,-19.250,-4.750,0,3,0.000,0.000,3,4,6,2400.000,300.000
-39,-9,-19.250,-4.250,1,0,8.322,0.000,1,5,6,2600.000,700.000
-39,-8,-19.250,-3.750,2,2,1.153,0.146,3,4,7,2200.000,300.000
-39,-7,-19.250,-3.250,0,0,0.000,0.000,0,4,4,3200.000,1100.000
-39,-6,-19.250,-2.750,1,0,2.325,0.239,1,4,5,2300.000,1000.000
-39,-5,-19.250,-2.250,0,1,0.000,0.000,1,5,6,2600.000,600.000
-39,-4,-19.250,-1.750,0,0,0.000,0.000,0,4,4,1800.000,0.000
-39,-3,-19.250,-1.250,2,0,4.584,-0.243,2,4,6,1000.000,100.000
-39,-2,-19.250,-0.750,0,2,0.000,0.000,2,5,7,1600.000,100.000
-39,-1,-19.250,-0.250,1,0,4.316,1.238,1,5,6,2800.000,500.000
-39,0,-19.250,0.250,2,3,3.183,0.142,4,5,9,2200.000,300.000
-39,1,-19.250,0.750,0,0,0.000,0.000,0,5,5,2900.000,800.000
-39,2,-19.250,1.250,1,1,3.523,-1.362,2,5,7,1500.000,400.000
-39,3,-19.250,1.750,0,1,0.000,0.000,1,4,5,500.000,500.000
-39,4,-19.250,2.250,1,0,4.193,-0.584,1,5,6,2900.000,600.000
-39,5,-19.250,2.750,2,2,1.952,0.049,4,5,9,5000.000,600.000
-39,6,-19.250,3.250,1,1,5.786,0.203,2,4,6,2100.000,400.000
-39,7,-19.250,3.750,2,0,0.560,0.000,2,3,5,1400.000,500.000
-39,8,-19.250,4.250,2,0,4.197,-0.027,2,5,7,1400.000,200.000
-39,9,-19.250,4.750,0,2,0.000,0.000,2,5,7,1000.000,500.000
-39,10,-19.250,5.250,0,1,0.000,0.000,1,5,6,900.000,900.000
-38,-11,-18.750,-5.250,0,2,0.000,0.000,2,1,3,1700.000,0.000
-38,-10,-18.750,-4.750,2,0,8.473,0.761,2,3,4,2000.000,0.000
-38,-9,-18.750,-4.250,2,2,3.656,0.663,4,5,8,2400.000,800.000
-38,-8,-18.750,-3.750,3,2,4.484,0.203,5,5,9,1600.000,700.000
